geo,string,lincs,disgenet,kg_version
3,7,2,3,1.0.7806
3,7,2,4,1.0.7807
3,7,2,5,1.0.7808
3,7,2,6,1.0.7809
3,7,2,7,1.0.7810
3,7,2,8,1.0.7811
3,7,2,9,1.0.7812
3,7,2,10,1.0.7813
3,7,2,11,1.0.7814
3,7,2,12,1.0.7815
3,7,2,13,1.0.7816
3,7,2,14,1.0.7817
3,7,2,15,1.0.7818
3,7,2,16,1.0.7819
3,7,2,17,1.0.7820
3,7,2,18,1.0.7821
3,7,2,19,1.0.7822
3,7,2,20,1.0.7823
3,7,2,21,1.0.7824
3,7,2,22,1.0.7825
3,7,2,23,1.0.7826
3,7,2,24,1.0.7827
3,7,2,25,1.0.7828
3,7,2,26,1.0.7829
3,7,2,27,1.0.7830
3,7,3,1,1.0.7831
3,7,3,2,1.0.7832
3,7,3,3,1.0.7833
3,7,3,4,1.0.7834
3,7,3,5,1.0.7835
3,7,3,6,1.0.7836
3,7,3,7,1.0.7837
3,7,3,8,1.0.7838
3,7,3,9,1.0.7839
3,7,3,10,1.0.7840
3,7,3,11,1.0.7841
3,7,3,12,1.0.7842
3,7,3,13,1.0.7843
3,7,3,14,1.0.7844
3,7,3,15,1.0.7845
3,7,3,16,1.0.7846
3,7,3,17,1.0.7847
3,7,3,18,1.0.7848
3,7,3,19,1.0.7849
3,7,3,20,1.0.7850
3,7,3,21,1.0.7851
3,7,3,22,1.0.7852
3,7,3,23,1.0.7853
3,7,3,24,1.0.7854
3,7,3,25,1.0.7855
3,7,3,26,1.0.7856
3,7,3,27,1.0.7857
3,7,4,1,1.0.7858
3,7,4,2,1.0.7859
3,7,4,3,1.0.7860
3,7,4,4,1.0.7861
3,7,4,5,1.0.7862
3,7,4,6,1.0.7863
3,7,4,7,1.0.7864
3,7,4,8,1.0.7865
3,7,4,9,1.0.7866
3,7,4,10,1.0.7867
3,7,4,11,1.0.7868
3,7,4,12,1.0.7869
3,7,4,13,1.0.7870
3,7,4,14,1.0.7871
3,7,4,15,1.0.7872
3,7,4,16,1.0.7873
3,7,4,17,1.0.7874
3,7,4,18,1.0.7875
3,7,4,19,1.0.7876
3,7,4,20,1.0.7877
3,7,4,21,1.0.7878
3,7,4,22,1.0.7879
3,7,4,23,1.0.7880
3,7,4,24,1.0.7881
3,7,4,25,1.0.7882
3,7,4,26,1.0.7883
3,7,4,27,1.0.7884
3,7,5,1,1.0.7885
3,7,5,2,1.0.7886
3,7,5,3,1.0.7887
3,7,5,4,1.0.7888
3,7,5,5,1.0.7889
3,7,5,6,1.0.7890
3,7,5,7,1.0.7891
3,7,5,8,1.0.7892
3,7,5,9,1.0.7893
3,7,5,10,1.0.7894
3,7,5,11,1.0.7895
3,7,5,12,1.0.7896
3,7,5,13,1.0.7897
3,7,5,14,1.0.7898
3,7,5,15,1.0.7899
3,7,5,16,1.0.7900
3,7,5,17,1.0.7901
3,7,5,18,1.0.7902
3,7,5,19,1.0.7903
3,7,5,20,1.0.7904
3,7,5,21,1.0.7905
3,7,5,22,1.0.7906
3,7,5,23,1.0.7907
3,7,5,24,1.0.7908
3,7,5,25,1.0.7909
3,7,5,26,1.0.7910
3,7,5,27,1.0.7911
3,7,6,1,1.0.7912
3,7,6,2,1.0.7913
3,7,6,3,1.0.7914
3,7,6,4,1.0.7915
3,7,6,5,1.0.7916
3,7,6,6,1.0.7917
3,7,6,7,1.0.7918
3,7,6,8,1.0.7919
3,7,6,9,1.0.7920
3,7,6,10,1.0.7921
3,7,6,11,1.0.7922
3,7,6,12,1.0.7923
3,7,6,13,1.0.7924
3,7,6,14,1.0.7925
3,7,6,15,1.0.7926
3,7,6,16,1.0.7927
3,7,6,17,1.0.7928
3,7,6,18,1.0.7929
3,7,6,19,1.0.7930
3,7,6,20,1.0.7931
3,7,6,21,1.0.7932
3,7,6,22,1.0.7933
3,7,6,23,1.0.7934
3,7,6,24,1.0.7935
3,7,6,25,1.0.7936
3,7,6,26,1.0.7937
3,7,6,27,1.0.7938
3,7,7,1,1.0.7939
3,7,7,2,1.0.7940
3,7,7,3,1.0.7941
3,7,7,4,1.0.7942
3,7,7,5,1.0.7943
3,7,7,6,1.0.7944
3,7,7,7,1.0.7945
3,7,7,8,1.0.7946
3,7,7,9,1.0.7947
3,7,7,10,1.0.7948
3,7,7,11,1.0.7949
3,7,7,12,1.0.7950
3,7,7,13,1.0.7951
3,7,7,14,1.0.7952
3,7,7,15,1.0.7953
3,7,7,16,1.0.7954
3,7,7,17,1.0.7955
3,7,7,18,1.0.7956
3,7,7,19,1.0.7957
3,7,7,20,1.0.7958
3,7,7,21,1.0.7959
3,7,7,22,1.0.7960
3,7,7,23,1.0.7961
3,7,7,24,1.0.7962
3,7,7,25,1.0.7963
3,7,7,26,1.0.7964
3,7,7,27,1.0.7965
3,7,8,1,1.0.7966
3,7,8,2,1.0.7967
3,7,8,3,1.0.7968
3,7,8,4,1.0.7969
3,7,8,5,1.0.7970
3,7,8,6,1.0.7971
3,7,8,7,1.0.7972
3,7,8,8,1.0.7973
3,7,8,9,1.0.7974
3,7,8,10,1.0.7975
3,7,8,11,1.0.7976
3,7,8,12,1.0.7977
3,7,8,13,1.0.7978
3,7,8,14,1.0.7979
3,7,8,15,1.0.7980
3,7,8,16,1.0.7981
3,7,8,17,1.0.7982
3,7,8,18,1.0.7983
3,7,8,19,1.0.7984
3,7,8,20,1.0.7985
3,7,8,21,1.0.7986
3,7,8,22,1.0.7987
3,7,8,23,1.0.7988
3,7,8,24,1.0.7989
3,7,8,25,1.0.7990
3,7,8,26,1.0.7991
3,7,8,27,1.0.7992
3,7,9,1,1.0.7993
3,7,9,2,1.0.7994
3,7,9,3,1.0.7995
3,7,9,4,1.0.7996
3,7,9,5,1.0.7997
3,7,9,6,1.0.7998
3,7,9,7,1.0.7999
3,7,9,8,1.0.8000
3,7,9,9,1.0.8001
3,7,9,10,1.0.8002
3,7,9,11,1.0.8003
3,7,9,12,1.0.8004
3,7,9,13,1.0.8005
3,7,9,14,1.0.8006
3,7,9,15,1.0.8007
3,7,9,16,1.0.8008
3,7,9,17,1.0.8009
3,7,9,18,1.0.8010
3,7,9,19,1.0.8011
3,7,9,20,1.0.8012
3,7,9,21,1.0.8013
3,7,9,22,1.0.8014
3,7,9,23,1.0.8015
3,7,9,24,1.0.8016
3,7,9,25,1.0.8017
3,7,9,26,1.0.8018
3,7,9,27,1.0.8019
3,7,10,1,1.0.8020
3,7,10,2,1.0.8021
3,7,10,3,1.0.8022
3,7,10,4,1.0.8023
3,7,10,5,1.0.8024
3,7,10,6,1.0.8025
3,7,10,7,1.0.8026
3,7,10,8,1.0.8027
3,7,10,9,1.0.8028
3,7,10,10,1.0.8029
3,7,10,11,1.0.8030
3,7,10,12,1.0.8031
3,7,10,13,1.0.8032
3,7,10,14,1.0.8033
3,7,10,15,1.0.8034
3,7,10,16,1.0.8035
3,7,10,17,1.0.8036
3,7,10,18,1.0.8037
3,7,10,19,1.0.8038
3,7,10,20,1.0.8039
3,7,10,21,1.0.8040
3,7,10,22,1.0.8041
3,7,10,23,1.0.8042
3,7,10,24,1.0.8043
3,7,10,25,1.0.8044
3,7,10,26,1.0.8045
3,7,10,27,1.0.8046
3,7,11,1,1.0.8047
3,7,11,2,1.0.8048
3,7,11,3,1.0.8049
3,7,11,4,1.0.8050
3,7,11,5,1.0.8051
3,7,11,6,1.0.8052
3,7,11,7,1.0.8053
3,7,11,8,1.0.8054
3,7,11,9,1.0.8055
3,7,11,10,1.0.8056
3,7,11,11,1.0.8057
3,7,11,12,1.0.8058
3,7,11,13,1.0.8059
3,7,11,14,1.0.8060
3,7,11,15,1.0.8061
3,7,11,16,1.0.8062
3,7,11,17,1.0.8063
3,7,11,18,1.0.8064
3,7,11,19,1.0.8065
3,7,11,20,1.0.8066
3,7,11,21,1.0.8067
3,7,11,22,1.0.8068
3,7,11,23,1.0.8069
3,7,11,24,1.0.8070
3,7,11,25,1.0.8071
3,7,11,26,1.0.8072
3,7,11,27,1.0.8073
3,7,12,1,1.0.8074
3,7,12,2,1.0.8075
3,7,12,3,1.0.8076
3,7,12,4,1.0.8077
3,7,12,5,1.0.8078
3,7,12,6,1.0.8079
3,7,12,7,1.0.8080
3,7,12,8,1.0.8081
3,7,12,9,1.0.8082
3,7,12,10,1.0.8083
3,7,12,11,1.0.8084
3,7,12,12,1.0.8085
3,7,12,13,1.0.8086
3,7,12,14,1.0.8087
3,7,12,15,1.0.8088
3,7,12,16,1.0.8089
3,7,12,17,1.0.8090
3,7,12,18,1.0.8091
3,7,12,19,1.0.8092
3,7,12,20,1.0.8093
3,7,12,21,1.0.8094
3,7,12,22,1.0.8095
3,7,12,23,1.0.8096
3,7,12,24,1.0.8097
3,7,12,25,1.0.8098
3,7,12,26,1.0.8099
3,7,12,27,1.0.8100
3,8,1,1,1.0.8101
3,8,1,2,1.0.8102
3,8,1,3,1.0.8103
3,8,1,4,1.0.8104
3,8,1,5,1.0.8105
3,8,1,6,1.0.8106
3,8,1,7,1.0.8107
3,8,1,8,1.0.8108
3,8,1,9,1.0.8109
3,8,1,10,1.0.8110
3,8,1,11,1.0.8111
3,8,1,12,1.0.8112
3,8,1,13,1.0.8113
3,8,1,14,1.0.8114
3,8,1,15,1.0.8115
3,8,1,16,1.0.8116
3,8,1,17,1.0.8117
3,8,1,18,1.0.8118
3,8,1,19,1.0.8119
3,8,1,20,1.0.8120
3,8,1,21,1.0.8121
3,8,1,22,1.0.8122
3,8,1,23,1.0.8123
3,8,1,24,1.0.8124
3,8,1,25,1.0.8125
3,8,1,26,1.0.8126
3,8,1,27,1.0.8127
3,8,2,1,1.0.8128
3,8,2,2,1.0.8129
3,8,2,3,1.0.8130
3,8,2,4,1.0.8131
3,8,2,5,1.0.8132
3,8,2,6,1.0.8133
3,8,2,7,1.0.8134
3,8,2,8,1.0.8135
3,8,2,9,1.0.8136
3,8,2,10,1.0.8137
3,8,2,11,1.0.8138
3,8,2,12,1.0.8139
3,8,2,13,1.0.8140
3,8,2,14,1.0.8141
3,8,2,15,1.0.8142
3,8,2,16,1.0.8143
3,8,2,17,1.0.8144
3,8,2,18,1.0.8145
3,8,2,19,1.0.8146
3,8,2,20,1.0.8147
3,8,2,21,1.0.8148
3,8,2,22,1.0.8149
3,8,2,23,1.0.8150
3,8,2,24,1.0.8151
3,8,2,25,1.0.8152
3,8,2,26,1.0.8153
3,8,2,27,1.0.8154
3,8,3,1,1.0.8155
3,8,3,2,1.0.8156
3,8,3,3,1.0.8157
3,8,3,4,1.0.8158
3,8,3,5,1.0.8159
3,8,3,6,1.0.8160
3,8,3,7,1.0.8161
3,8,3,8,1.0.8162
3,8,3,9,1.0.8163
3,8,3,10,1.0.8164
3,8,3,11,1.0.8165
3,8,3,12,1.0.8166
3,8,3,13,1.0.8167
3,8,3,14,1.0.8168
3,8,3,15,1.0.8169
3,8,3,16,1.0.8170
3,8,3,17,1.0.8171
3,8,3,18,1.0.8172
3,8,3,19,1.0.8173
3,8,3,20,1.0.8174
3,8,3,21,1.0.8175
3,8,3,22,1.0.8176
3,8,3,23,1.0.8177
3,8,3,24,1.0.8178
3,8,3,25,1.0.8179
3,8,3,26,1.0.8180
3,8,3,27,1.0.8181
3,8,4,1,1.0.8182
3,8,4,2,1.0.8183
3,8,4,3,1.0.8184
3,8,4,4,1.0.8185
3,8,4,5,1.0.8186
3,8,4,6,1.0.8187
3,8,4,7,1.0.8188
3,8,4,8,1.0.8189
3,8,4,9,1.0.8190
3,8,4,10,1.0.8191
3,8,4,11,1.0.8192
3,8,4,12,1.0.8193
3,8,4,13,1.0.8194
3,8,4,14,1.0.8195
3,8,4,15,1.0.8196
3,8,4,16,1.0.8197
3,8,4,17,1.0.8198
3,8,4,18,1.0.8199
3,8,4,19,1.0.8200
3,8,4,20,1.0.8201
3,8,4,21,1.0.8202
3,8,4,22,1.0.8203
3,8,4,23,1.0.8204
3,8,4,24,1.0.8205
3,8,4,25,1.0.8206
3,8,4,26,1.0.8207
3,8,4,27,1.0.8208
3,8,5,1,1.0.8209
3,8,5,2,1.0.8210
3,8,5,3,1.0.8211
3,8,5,4,1.0.8212
3,8,5,5,1.0.8213
3,8,5,6,1.0.8214
3,8,5,7,1.0.8215
3,8,5,8,1.0.8216
3,8,5,9,1.0.8217
3,8,5,10,1.0.8218
3,8,5,11,1.0.8219
3,8,5,12,1.0.8220
3,8,5,13,1.0.8221
3,8,5,14,1.0.8222
3,8,5,15,1.0.8223
3,8,5,16,1.0.8224
3,8,5,17,1.0.8225
3,8,5,18,1.0.8226
3,8,5,19,1.0.8227
3,8,5,20,1.0.8228
3,8,5,21,1.0.8229
3,8,5,22,1.0.8230
3,8,5,23,1.0.8231
3,8,5,24,1.0.8232
3,8,5,25,1.0.8233
3,8,5,26,1.0.8234
3,8,5,27,1.0.8235
3,8,6,1,1.0.8236
3,8,6,2,1.0.8237
3,8,6,3,1.0.8238
3,8,6,4,1.0.8239
3,8,6,5,1.0.8240
3,8,6,6,1.0.8241
3,8,6,7,1.0.8242
3,8,6,8,1.0.8243
3,8,6,9,1.0.8244
3,8,6,10,1.0.8245
3,8,6,11,1.0.8246
3,8,6,12,1.0.8247
3,8,6,13,1.0.8248
3,8,6,14,1.0.8249
3,8,6,15,1.0.8250
3,8,6,16,1.0.8251
3,8,6,17,1.0.8252
3,8,6,18,1.0.8253
3,8,6,19,1.0.8254
3,8,6,20,1.0.8255
3,8,6,21,1.0.8256
3,8,6,22,1.0.8257
3,8,6,23,1.0.8258
3,8,6,24,1.0.8259
3,8,6,25,1.0.8260
3,8,6,26,1.0.8261
3,8,6,27,1.0.8262
3,8,7,1,1.0.8263
3,8,7,2,1.0.8264
3,8,7,3,1.0.8265
3,8,7,4,1.0.8266
3,8,7,5,1.0.8267
3,8,7,6,1.0.8268
3,8,7,7,1.0.8269
3,8,7,8,1.0.8270
3,8,7,9,1.0.8271
3,8,7,10,1.0.8272
3,8,7,11,1.0.8273
3,8,7,12,1.0.8274
3,8,7,13,1.0.8275
3,8,7,14,1.0.8276
3,8,7,15,1.0.8277
3,8,7,16,1.0.8278
3,8,7,17,1.0.8279
3,8,7,18,1.0.8280
3,8,7,19,1.0.8281
3,8,7,20,1.0.8282
3,8,7,21,1.0.8283
3,8,7,22,1.0.8284
3,8,7,23,1.0.8285
3,8,7,24,1.0.8286
3,8,7,25,1.0.8287
3,8,7,26,1.0.8288
3,8,7,27,1.0.8289
3,8,8,1,1.0.8290
3,8,8,2,1.0.8291
3,8,8,3,1.0.8292
3,8,8,4,1.0.8293
3,8,8,5,1.0.8294
3,8,8,6,1.0.8295
3,8,8,7,1.0.8296
3,8,8,8,1.0.8297
3,8,8,9,1.0.8298
3,8,8,10,1.0.8299
3,8,8,11,1.0.8300
3,8,8,12,1.0.8301
3,8,8,13,1.0.8302
3,8,8,14,1.0.8303
3,8,8,15,1.0.8304
3,8,8,16,1.0.8305
3,8,8,17,1.0.8306
3,8,8,18,1.0.8307
3,8,8,19,1.0.8308
3,8,8,20,1.0.8309
3,8,8,21,1.0.8310
3,8,8,22,1.0.8311
3,8,8,23,1.0.8312
3,8,8,24,1.0.8313
3,8,8,25,1.0.8314
3,8,8,26,1.0.8315
3,8,8,27,1.0.8316
3,8,9,1,1.0.8317
3,8,9,2,1.0.8318
3,8,9,3,1.0.8319
3,8,9,4,1.0.8320
3,8,9,5,1.0.8321
3,8,9,6,1.0.8322
3,8,9,7,1.0.8323
3,8,9,8,1.0.8324
3,8,9,9,1.0.8325
3,8,9,10,1.0.8326
3,8,9,11,1.0.8327
3,8,9,12,1.0.8328
3,8,9,13,1.0.8329
3,8,9,14,1.0.8330
3,8,9,15,1.0.8331
3,8,9,16,1.0.8332
3,8,9,17,1.0.8333
3,8,9,18,1.0.8334
3,8,9,19,1.0.8335
3,8,9,20,1.0.8336
3,8,9,21,1.0.8337
3,8,9,22,1.0.8338
3,8,9,23,1.0.8339
3,8,9,24,1.0.8340
3,8,9,25,1.0.8341
3,8,9,26,1.0.8342
3,8,9,27,1.0.8343
3,8,10,1,1.0.8344
3,8,10,2,1.0.8345
3,8,10,3,1.0.8346
3,8,10,4,1.0.8347
3,8,10,5,1.0.8348
3,8,10,6,1.0.8349
3,8,10,7,1.0.8350
3,8,10,8,1.0.8351
3,8,10,9,1.0.8352
3,8,10,10,1.0.8353
3,8,10,11,1.0.8354
3,8,10,12,1.0.8355
3,8,10,13,1.0.8356
3,8,10,14,1.0.8357
3,8,10,15,1.0.8358
3,8,10,16,1.0.8359
3,8,10,17,1.0.8360
3,8,10,18,1.0.8361
3,8,10,19,1.0.8362
3,8,10,20,1.0.8363
3,8,10,21,1.0.8364
3,8,10,22,1.0.8365
3,8,10,23,1.0.8366
3,8,10,24,1.0.8367
3,8,10,25,1.0.8368
3,8,10,26,1.0.8369
3,8,10,27,1.0.8370
3,8,11,1,1.0.8371
3,8,11,2,1.0.8372
3,8,11,3,1.0.8373
3,8,11,4,1.0.8374
3,8,11,5,1.0.8375
3,8,11,6,1.0.8376
3,8,11,7,1.0.8377
3,8,11,8,1.0.8378
3,8,11,9,1.0.8379
3,8,11,10,1.0.8380
3,8,11,11,1.0.8381
3,8,11,12,1.0.8382
3,8,11,13,1.0.8383
3,8,11,14,1.0.8384
3,8,11,15,1.0.8385
3,8,11,16,1.0.8386
3,8,11,17,1.0.8387
3,8,11,18,1.0.8388
3,8,11,19,1.0.8389
3,8,11,20,1.0.8390
3,8,11,21,1.0.8391
3,8,11,22,1.0.8392
3,8,11,23,1.0.8393
3,8,11,24,1.0.8394
3,8,11,25,1.0.8395
3,8,11,26,1.0.8396
3,8,11,27,1.0.8397
3,8,12,1,1.0.8398
3,8,12,2,1.0.8399
3,8,12,3,1.0.8400
3,8,12,4,1.0.8401
3,8,12,5,1.0.8402
3,8,12,6,1.0.8403
3,8,12,7,1.0.8404
3,8,12,8,1.0.8405
3,8,12,9,1.0.8406
3,8,12,10,1.0.8407
3,8,12,11,1.0.8408
3,8,12,12,1.0.8409
3,8,12,13,1.0.8410
3,8,12,14,1.0.8411
3,8,12,15,1.0.8412
3,8,12,16,1.0.8413
3,8,12,17,1.0.8414
3,8,12,18,1.0.8415
3,8,12,19,1.0.8416
3,8,12,20,1.0.8417
3,8,12,21,1.0.8418
3,8,12,22,1.0.8419
3,8,12,23,1.0.8420
3,8,12,24,1.0.8421
3,8,12,25,1.0.8422
3,8,12,26,1.0.8423
3,8,12,27,1.0.8424
3,9,1,1,1.0.8425
3,9,1,2,1.0.8426
3,9,1,3,1.0.8427
3,9,1,4,1.0.8428
3,9,1,5,1.0.8429
3,9,1,6,1.0.8430
3,9,1,7,1.0.8431
3,9,1,8,1.0.8432
3,9,1,9,1.0.8433
3,9,1,10,1.0.8434
3,9,1,11,1.0.8435
3,9,1,12,1.0.8436
3,9,1,13,1.0.8437
3,9,1,14,1.0.8438
3,9,1,15,1.0.8439
3,9,1,16,1.0.8440
3,9,1,17,1.0.8441
3,9,1,18,1.0.8442
3,9,1,19,1.0.8443
3,9,1,20,1.0.8444
3,9,1,21,1.0.8445
3,9,1,22,1.0.8446
3,9,1,23,1.0.8447
3,9,1,24,1.0.8448
3,9,1,25,1.0.8449
3,9,1,26,1.0.8450
3,9,1,27,1.0.8451
3,9,2,1,1.0.8452
3,9,2,2,1.0.8453
3,9,2,3,1.0.8454
3,9,2,4,1.0.8455
3,9,2,5,1.0.8456
3,9,2,6,1.0.8457
3,9,2,7,1.0.8458
3,9,2,8,1.0.8459
3,9,2,9,1.0.8460
3,9,2,10,1.0.8461
3,9,2,11,1.0.8462
3,9,2,12,1.0.8463
3,9,2,13,1.0.8464
3,9,2,14,1.0.8465
3,9,2,15,1.0.8466
3,9,2,16,1.0.8467
3,9,2,17,1.0.8468
3,9,2,18,1.0.8469
3,9,2,19,1.0.8470
3,9,2,20,1.0.8471
3,9,2,21,1.0.8472
3,9,2,22,1.0.8473
3,9,2,23,1.0.8474
3,9,2,24,1.0.8475
3,9,2,25,1.0.8476
3,9,2,26,1.0.8477
3,9,2,27,1.0.8478
3,9,3,1,1.0.8479
3,9,3,2,1.0.8480
3,9,3,3,1.0.8481
3,9,3,4,1.0.8482
3,9,3,5,1.0.8483
3,9,3,6,1.0.8484
3,9,3,7,1.0.8485
3,9,3,8,1.0.8486
3,9,3,9,1.0.8487
3,9,3,10,1.0.8488
3,9,3,11,1.0.8489
3,9,3,12,1.0.8490
3,9,3,13,1.0.8491
3,9,3,14,1.0.8492
3,9,3,15,1.0.8493
3,9,3,16,1.0.8494
3,9,3,17,1.0.8495
3,9,3,18,1.0.8496
3,9,3,19,1.0.8497
3,9,3,20,1.0.8498
3,9,3,21,1.0.8499
3,9,3,22,1.0.8500
3,9,3,23,1.0.8501
3,9,3,24,1.0.8502
3,9,3,25,1.0.8503
3,9,3,26,1.0.8504
3,9,3,27,1.0.8505
3,9,4,1,1.0.8506
3,9,4,2,1.0.8507
3,9,4,3,1.0.8508
3,9,4,4,1.0.8509
3,9,4,5,1.0.8510
3,9,4,6,1.0.8511
3,9,4,7,1.0.8512
3,9,4,8,1.0.8513
3,9,4,9,1.0.8514
3,9,4,10,1.0.8515
3,9,4,11,1.0.8516
3,9,4,12,1.0.8517
3,9,4,13,1.0.8518
3,9,4,14,1.0.8519
3,9,4,15,1.0.8520
3,9,4,16,1.0.8521
3,9,4,17,1.0.8522
3,9,4,18,1.0.8523
3,9,4,19,1.0.8524
3,9,4,20,1.0.8525
3,9,4,21,1.0.8526
3,9,4,22,1.0.8527
3,9,4,23,1.0.8528
3,9,4,24,1.0.8529
3,9,4,25,1.0.8530
3,9,4,26,1.0.8531
3,9,4,27,1.0.8532
3,9,5,1,1.0.8533
3,9,5,2,1.0.8534
3,9,5,3,1.0.8535
3,9,5,4,1.0.8536
3,9,5,5,1.0.8537
3,9,5,6,1.0.8538
3,9,5,7,1.0.8539
3,9,5,8,1.0.8540
3,9,5,9,1.0.8541
3,9,5,10,1.0.8542
3,9,5,11,1.0.8543
3,9,5,12,1.0.8544
3,9,5,13,1.0.8545
3,9,5,14,1.0.8546
3,9,5,15,1.0.8547
3,9,5,16,1.0.8548
3,9,5,17,1.0.8549
3,9,5,18,1.0.8550
3,9,5,19,1.0.8551
3,9,5,20,1.0.8552
3,9,5,21,1.0.8553
3,9,5,22,1.0.8554
3,9,5,23,1.0.8555
3,9,5,24,1.0.8556
3,9,5,25,1.0.8557
3,9,5,26,1.0.8558
3,9,5,27,1.0.8559
3,9,6,1,1.0.8560
3,9,6,2,1.0.8561
3,9,6,3,1.0.8562
3,9,6,4,1.0.8563
3,9,6,5,1.0.8564
3,9,6,6,1.0.8565
3,9,6,7,1.0.8566
3,9,6,8,1.0.8567
3,9,6,9,1.0.8568
3,9,6,10,1.0.8569
3,9,6,11,1.0.8570
3,9,6,12,1.0.8571
3,9,6,13,1.0.8572
3,9,6,14,1.0.8573
3,9,6,15,1.0.8574
3,9,6,16,1.0.8575
3,9,6,17,1.0.8576
3,9,6,18,1.0.8577
3,9,6,19,1.0.8578
3,9,6,20,1.0.8579
3,9,6,21,1.0.8580
3,9,6,22,1.0.8581
3,9,6,23,1.0.8582
3,9,6,24,1.0.8583
3,9,6,25,1.0.8584
3,9,6,26,1.0.8585
3,9,6,27,1.0.8586
3,9,7,1,1.0.8587
3,9,7,2,1.0.8588
3,9,7,3,1.0.8589
3,9,7,4,1.0.8590
3,9,7,5,1.0.8591
3,9,7,6,1.0.8592
3,9,7,7,1.0.8593
3,9,7,8,1.0.8594
3,9,7,9,1.0.8595
3,9,7,10,1.0.8596
3,9,7,11,1.0.8597
3,9,7,12,1.0.8598
3,9,7,13,1.0.8599
3,9,7,14,1.0.8600
3,9,7,15,1.0.8601
3,9,7,16,1.0.8602
3,9,7,17,1.0.8603
3,9,7,18,1.0.8604
3,9,7,19,1.0.8605
3,9,7,20,1.0.8606
3,9,7,21,1.0.8607
3,9,7,22,1.0.8608
3,9,7,23,1.0.8609
3,9,7,24,1.0.8610
3,9,7,25,1.0.8611
3,9,7,26,1.0.8612
3,9,7,27,1.0.8613
3,9,8,1,1.0.8614
3,9,8,2,1.0.8615
3,9,8,3,1.0.8616
3,9,8,4,1.0.8617
3,9,8,5,1.0.8618
3,9,8,6,1.0.8619
3,9,8,7,1.0.8620
3,9,8,8,1.0.8621
3,9,8,9,1.0.8622
3,9,8,10,1.0.8623
3,9,8,11,1.0.8624
3,9,8,12,1.0.8625
3,9,8,13,1.0.8626
3,9,8,14,1.0.8627
3,9,8,15,1.0.8628
3,9,8,16,1.0.8629
3,9,8,17,1.0.8630
3,9,8,18,1.0.8631
3,9,8,19,1.0.8632
3,9,8,20,1.0.8633
3,9,8,21,1.0.8634
3,9,8,22,1.0.8635
3,9,8,23,1.0.8636
3,9,8,24,1.0.8637
3,9,8,25,1.0.8638
3,9,8,26,1.0.8639
3,9,8,27,1.0.8640
3,9,9,1,1.0.8641
3,9,9,2,1.0.8642
3,9,9,3,1.0.8643
3,9,9,4,1.0.8644
3,9,9,5,1.0.8645
3,9,9,6,1.0.8646
3,9,9,7,1.0.8647
3,9,9,8,1.0.8648
3,9,9,9,1.0.8649
3,9,9,10,1.0.8650
3,9,9,11,1.0.8651
3,9,9,12,1.0.8652
3,9,9,13,1.0.8653
3,9,9,14,1.0.8654
3,9,9,15,1.0.8655
3,9,9,16,1.0.8656
3,9,9,17,1.0.8657
3,9,9,18,1.0.8658
3,9,9,19,1.0.8659
3,9,9,20,1.0.8660
3,9,9,21,1.0.8661
3,9,9,22,1.0.8662
3,9,9,23,1.0.8663
3,9,9,24,1.0.8664
3,9,9,25,1.0.8665
3,9,9,26,1.0.8666
3,9,9,27,1.0.8667
3,9,10,1,1.0.8668
3,9,10,2,1.0.8669
3,9,10,3,1.0.8670
3,9,10,4,1.0.8671
3,9,10,5,1.0.8672
3,9,10,6,1.0.8673
3,9,10,7,1.0.8674
3,9,10,8,1.0.8675
3,9,10,9,1.0.8676
3,9,10,10,1.0.8677
3,9,10,11,1.0.8678
3,9,10,12,1.0.8679
3,9,10,13,1.0.8680
3,9,10,14,1.0.8681
3,9,10,15,1.0.8682
3,9,10,16,1.0.8683
3,9,10,17,1.0.8684
3,9,10,18,1.0.8685
3,9,10,19,1.0.8686
3,9,10,20,1.0.8687
3,9,10,21,1.0.8688
3,9,10,22,1.0.8689
3,9,10,23,1.0.8690
3,9,10,24,1.0.8691
3,9,10,25,1.0.8692
3,9,10,26,1.0.8693
3,9,10,27,1.0.8694
3,9,11,1,1.0.8695
3,9,11,2,1.0.8696
3,9,11,3,1.0.8697
3,9,11,4,1.0.8698
3,9,11,5,1.0.8699
3,9,11,6,1.0.8700
3,9,11,7,1.0.8701
3,9,11,8,1.0.8702
3,9,11,9,1.0.8703
3,9,11,10,1.0.8704
3,9,11,11,1.0.8705
3,9,11,12,1.0.8706
3,9,11,13,1.0.8707
3,9,11,14,1.0.8708
3,9,11,15,1.0.8709
3,9,11,16,1.0.8710
3,9,11,17,1.0.8711
3,9,11,18,1.0.8712
3,9,11,19,1.0.8713
3,9,11,20,1.0.8714
3,9,11,21,1.0.8715
3,9,11,22,1.0.8716
3,9,11,23,1.0.8717
3,9,11,24,1.0.8718
3,9,11,25,1.0.8719
3,9,11,26,1.0.8720
3,9,11,27,1.0.8721
3,9,12,1,1.0.8722
3,9,12,2,1.0.8723
3,9,12,3,1.0.8724
3,9,12,4,1.0.8725
3,9,12,5,1.0.8726
3,9,12,6,1.0.8727
3,9,12,7,1.0.8728
3,9,12,8,1.0.8729
3,9,12,9,1.0.8730
3,9,12,10,1.0.8731
3,9,12,11,1.0.8732
3,9,12,12,1.0.8733
3,9,12,13,1.0.8734
3,9,12,14,1.0.8735
3,9,12,15,1.0.8736
3,9,12,16,1.0.8737
